variant,task_id,task_desc,react_success,variant_success,react_reward,variant_reward,delta_reward,react_steps,variant_steps,help_calls,status,failure_mode,react_final_sql,variant_final_sql,variant_memories
hard-neg CR+TR,sql_204,which countries' tv channels are not playing any cartoon written by Todd Casey?,0,0,0.3333,0.3333,+0.0000,8,7,0,same,neutral_query_change,SELECT DISTINCT t.Country FROM tv_channel AS t WHERE t.id NOT IN ( SELECT c.Channel FROM cartoon AS c WHERE c.Written_by = 'Todd Casey' ),SELECT DISTINCT tc.Country FROM tv_channel AS tc WHERE tc.id NOT IN ( SELECT c.Channel FROM cartoon AS c WHERE c.Written_by = 'Todd Casey' ) AND tc.Country IS NOT NULL;,"286 (0.416): Which owner owns the most dogs? List the owner id, first name and last name. | issue=Incomplete SQL query leading to syntax error. | learning=Construct a complete SQL query including SELECT, FROM, JOIN, GROUP BY, ORDER BY, and LIMIT clauses."
hard-neg CR+TR,sql_205,How many flights land in Aberdeen or Abilene?,1,1,1.0000,1.0000,+0.0000,8,11,0,same,neutral_query_change,"SELECT COUNT(*) AS num_flights FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.City IN ('Aberdeen', 'Abilene');","SELECT COUNT(*) AS num_flights FROM flights WHERE DestAirport IN ('ABI', 'DYS', 'ABR', 'APG');",34 (0.424): What is the total number of countries where Spanish is spoken by the largest ... | issue=Incorrect logic to identify countries where Spanish is the most spoken language. | learning=Use a subquery to find the maximum percentage for each country and filter for Spanish.
hard-neg CR+TR,sql_208,What are the names of the teachers whose courses have not been arranged?,1,1,1.0000,1.0000,+0.0000,9,8,0,same,neutral_query_change,SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange),SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange);,"85 (0.446): What is the average life expectancy in African countries that are republics? | issue=Incorrectly using LIKE for exact string matching on GovernmentForm. | learning=Use the exact equality operator (=) for precise string matching when the value is known. || 151 (0.448): Give the average life expectancy for countries in Africa which are republics? | issue=Incorrectly using LIKE '%Republic%' instead of '=' for GovernmentForm. | learning=Use exact string matching with '=' when the value is known to be precise, not LIKE."
hard-neg CR+TR,sql_213,Give the city and country for the Alton airport.,1,1,1.0000,1.0000,+0.0000,13,4,0,same,neutral_query_change,"SELECT City, Country FROM airports WHERE AirportName LIKE 'Alton%';","SELECT City, Country FROM airports WHERE AirportName = 'Alton';",
hard-neg CR+TR,sql_224,List the names of teachers in ascending order of age.,1,1,1.0000,1.0000,+0.0000,5,4,0,same,neutral_query_change,SELECT Name FROM teacher ORDER BY Age ASC;,SELECT Name FROM teacher ORDER BY CAST(Age AS UNSIGNED) ASC;,"49 (0.457): How many countries have a republic as their form of government? | issue=Incorrect filtering logic using LIKE instead of exact match for 'Republic'. | learning=Use an exact match with '=' when the entire string value is known, instead of LIKE for specific values. || 34 (0.458): What is the total number of countries where Spanish is spoken by the largest ... | issue=Incorrect logic to identify countries where Spanish is the most spoken language. | learning=Use a subquery to find the maximum percentage for each country and filter for Spanish. || 88 (0.460): What languages are only used by a single country with a republic government? | issue=Incorrect aggregation logic for counting distinct countries per language. | learning=Use COUNT(T2.CountryCode) instead of COUNT(DISTINCT T1.Code) in HAVING clause for correct aggregation."
hard-neg CR+TR,sql_226,How many airlines are from USA?,1,1,1.0000,1.0000,+0.0000,6,3,0,same,neutral_query_change,SELECT COUNT(*) AS num_airlines FROM airlines WHERE Country = 'USA',SELECT COUNT(*) AS num_airlines FROM airlines WHERE country = 'USA';,
hard-neg CR+TR,sql_229,find the id of tv channels that do not play any cartoon directed by Ben Jones.,1,1,1.0000,1.0000,+0.0000,10,6,0,same,neutral_query_change,SELECT id FROM tv_channel WHERE id NOT IN (SELECT DISTINCT Channel FROM cartoon WHERE Directed_by = 'Ben Jones'),SELECT id FROM tv_channel WHERE id NOT IN ( SELECT Channel FROM cartoon WHERE Directed_by = 'Ben Jones' );,"151 (0.448): Give the average life expectancy for countries in Africa which are republics? | issue=Incorrectly using LIKE '%Republic%' instead of '=' for GovernmentForm. | learning=Use exact string matching with '=' when the value is known to be precise, not LIKE. || 85 (0.454): What is the average life expectancy in African countries that are republics? | issue=Incorrectly using LIKE for exact string matching on GovernmentForm. | learning=Use the exact equality operator (=) for precise string matching when the value is known."
hard-neg CR+TR,sql_242,What is the average and maximum capacities for all stadiums ?,1,1,1.0000,1.0000,+0.0000,6,4,0,same,neutral_query_change,"SELECT AVG(Capacity) AS average_capacity, MAX(Capacity) AS maximum_capacity FROM stadium","SELECT AVG(Capacity) AS average_capacity, MAX(Capacity) AS maximum_capacity FROM stadium;",272 (0.436): What is the official language used in the country the name of whose head of s... | issue=Misinterpretation of 'the official language' when multiple official languages exist. | learning=Re-evaluate query results and problem statement to identify the most appropriate answer. || 129 (0.454): Which unique cities are in Asian countries where Chinese is the official lang... | issue=Incorrect value for 'IsOfficial' column in WHERE clause. | learning=Use 'T' for true and 'F' for false when filtering the 'IsOfficial' column.
hard-neg CR+TR,sql_245,What airline serves the most flights?,1,1,1.0000,1.0000,+0.0000,6,8,0,same,neutral_query_change,"SELECT a.Airline FROM airlines AS a JOIN flights AS f ON f.Airline = a.uid GROUP BY a.uid, a.Airline ORDER BY COUNT(*) DESC LIMIT 1;","SELECT a.Airline FROM flights AS f JOIN airlines AS a ON f.Airline = a.uid GROUP BY a.uid, a.Airline ORDER BY COUNT(*) DESC LIMIT 1;","60 (0.442): Find the last name of the students who currently live in the state of North C... | issue=Assuming data exists for a specific filter condition (North Carolina). | learning=When a query returns an empty result, verify intermediate conditions (e.g., existence of students in 'North Carolina'... || 272 (0.444): What is the official language used in the country the name of whose head of s... | issue=Misinterpretation of 'the official language' when multiple official languages exist. | learning=Re-evaluate query results and problem statement to identify the most appropriate answer."
hard-neg CR+TR,sql_248,How many museums were opened after 2013 or before 2008?,1,1,1.0000,1.0000,+0.0000,6,4,0,same,neutral_query_change,SELECT COUNT(*) AS num_museums FROM museum WHERE CAST(Open_Year AS SIGNED) > 2013 OR CAST(Open_Year AS SIGNED) < 2008,SELECT COUNT(*) AS num_museums FROM museum WHERE CAST(Open_Year AS SIGNED) > 2013 OR CAST(Open_Year AS SIGNED) < 2008;,"219 (0.443): What is the first name, country code, and birth date of the player with the m... | issue=Initial query for max ranking points returned empty result set due to empty table. | learning=Verify table content (e.g., COUNT(*)) before assuming data presence for queries. || 220 (0.443): What is the first name, country code, and birth date of the player with the m... | issue=Querying for max winner_rank_points in 'matches' returned None, indicating all NULLs. | learning=Check for non-NULL values in columns (e.g., WHERE column IS NOT NULL) before assuming data. || 221 (0.443): What is the first name, country code, and birth date of the player with the m... | issue=Misunderstanding of data availability; assumed relevant data existed in tables. | learning=Thoroughly explore schema and data content (e.g., COUNT(*), SELECT ... IS NOT NULL) to confirm data availability."
hard-neg CR+TR,sql_251,What is the average age of the visitors whose membership level is not higher than 4?,1,1,1.0000,1.0000,+0.0000,6,5,0,same,neutral_query_change,SELECT AVG(Age) AS average_age FROM visitor WHERE Level_of_membership <= 4,SELECT AVG(Age) AS average_age FROM visitor WHERE Level_of_membership <= 4;,"129 (0.462): Which unique cities are in Asian countries where Chinese is the official lang... | issue=Incorrect value for 'IsOfficial' column in WHERE clause. | learning=Use 'T' for true and 'F' for false when filtering the 'IsOfficial' column. || 49 (0.466): How many countries have a republic as their form of government? | issue=Incorrect filtering logic using LIKE instead of exact match for 'Republic'. | learning=Use an exact match with '=' when the entire string value is known, instead of LIKE for specific values."
hard-neg CR+TR,sql_255,Give the flight numbers of flights landing at APG.,1,1,1.0000,1.0000,+0.0000,11,9,0,same,unchanged,SELECT FlightNo FROM flights WHERE DestAirport = 'APG';,SELECT FlightNo FROM flights WHERE DestAirport = 'APG';,"85 (0.451): What is the average life expectancy in African countries that are republics? | issue=Incorrectly using LIKE for exact string matching on GovernmentForm. | learning=Use the exact equality operator (=) for precise string matching when the value is known. || 151 (0.452): Give the average life expectancy for countries in Africa which are republics? | issue=Incorrectly using LIKE '%Republic%' instead of '=' for GovernmentForm. | learning=Use exact string matching with '=' when the value is known to be precise, not LIKE. || 272 (0.456): What is the official language used in the country the name of whose head of s... | issue=Misinterpretation of 'the official language' when multiple official languages exist. | learning=Re-evaluate query results and problem statement to identify the most appropriate answer."
hard-neg CR+TR,sql_261,Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,1,1,1.0000,1.0000,+0.0000,8,6,0,same,neutral_query_change,"SELECT teacher.Name, course.Course FROM teacher JOIN course_arrange ON teacher.Teacher_ID = course_arrange.Teacher_ID JOIN course ON course_arrange.Course_ID = course.Course_ID ORDER BY teacher.Name ASC","SELECT t.Name, c.Course FROM teacher AS t JOIN course_arrange AS ca ON t.Teacher_ID = ca.Teacher_ID JOIN course AS c ON ca.Course_ID = c.Course_ID ORDER BY t.Name ASC","85 (0.430): What is the average life expectancy in African countries that are republics? | issue=Incorrectly using LIKE for exact string matching on GovernmentForm. | learning=Use the exact equality operator (=) for precise string matching when the value is known. || 151 (0.440): Give the average life expectancy for countries in Africa which are republics? | issue=Incorrectly using LIKE '%Republic%' instead of '=' for GovernmentForm. | learning=Use exact string matching with '=' when the value is known to be precise, not LIKE."
