unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
67,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Incorrectly specifying object name when taking a container.,"Use the exact object name from the observation, e.g., 'take cup containing nothing in table'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,1,10-16,scienceworld_change-the-state-of-matter-of_var_0,1,18-19
68,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, sink, water",fill,ACQUIRE,Attempting to fill a container directly from inventory with an activated sink.,Place the container in the activated sink to fill it with water.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,1,22-37,scienceworld_change-the-state-of-matter-of_var_0,1,38-39
69,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, freezer",take,ACQUIRE,Incorrectly specifying object name when taking a container from a freezer.,"Use the exact object name from the observation, e.g., 'take cup containing water'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,1,45-48,scienceworld_change-the-state-of-matter-of_var_0,1,49-50
70,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Incorrectly specifying object name when taking a container.,"Use the exact object name from the observation, e.g., 'take cup containing nothing'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,5,6-7,scienceworld_change-the-state-of-matter-of_var_0,5,8-9
71,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, sink, water",fill,ACQUIRE,Attempting to fill a container directly from inventory with an activated sink.,Place the container in the activated sink to fill it with water.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,5,12-17,scienceworld_change-the-state-of-matter-of_var_0,5,18-19
72,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, freezer",take,ACQUIRE,Incorrectly specifying object name when taking a container from a freezer.,"Use the exact object name from the observation, e.g., 'take cup containing water'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,5,22-23,scienceworld_change-the-state-of-matter-of_var_0,5,24-25
73,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","substance, freezer",focus,PROCEDURE,Attempting to focus on a substance inside a closed container/appliance.,Open the container/appliance before attempting to focus on the substance inside.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,6,34-35,scienceworld_change-the-state-of-matter-of_var_0,6,36-39
74,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Incorrectly specifying object name when taking a container.,"Use the exact object name from the observation, e.g., 'take glass cup from table'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,6,4-5,scienceworld_change-the-state-of-matter-of_var_0,6,6-7
75,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, sink, water",fill,ACQUIRE,Attempting to fill a container directly from inventory with an activated sink.,Place the container in the activated sink to fill it with water.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,6,10-15,scienceworld_change-the-state-of-matter-of_var_0,6,16-17
76,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, freezer",take,ACQUIRE,Incorrectly specifying object name when taking a container from a freezer.,"Use the exact object name from the observation, e.g., 'take cup containing water'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,6,20-21,scienceworld_change-the-state-of-matter-of_var_0,6,22-23
77,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Incorrectly specifying object name when taking a container.,"Use the exact object name from the observation, e.g., 'take cup containing nothing'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,7,4-5,scienceworld_change-the-state-of-matter-of_var_0,7,6-7
78,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, sink, water",fill,ACQUIRE,Attempting to fill a container directly from inventory with an activated sink.,Place the container in the activated sink to fill it with water.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,7,10-15,scienceworld_change-the-state-of-matter-of_var_0,7,16-17
79,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, freezer",take,ACQUIRE,Incorrectly specifying object name when taking a container from a freezer.,"Use the exact object name from the observation, e.g., 'take cup containing water'.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,7,20-21,scienceworld_change-the-state-of-matter-of_var_0,7,22-23
80,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","substance, freezer",focus,PROCEDURE,Attempting to focus on a substance inside a closed container/appliance.,Open the container/appliance before attempting to focus on the substance inside.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,7,34-35,scienceworld_change-the-state-of-matter-of_var_0,7,36-39
81,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, metal pot, water",pour,PROCEDURE,Incorrectly specifying pour action to transfer water between containers.,The game does not support direct 'pour' actions between containers. Place the substance in the target container.,VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,7,46-51,scienceworld_change-the-state-of-matter-of_var_0,7,52-53
82,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","substance, freezer","activate, focus",PROCEDURE,Repeatedly activating freezer and focusing on water without state change.,The game may require a different method or a specific 'freeze' action not yet discovered.,CANDIDATE,scienceworld_change-the-state-of-matter-of_var_0,1,60-65,scienceworld_change-the-state-of-matter-of_var_0,1,60-65
83,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, sink, water",fill,ACQUIRE,Repeatedly attempting to fill a cup from the sink using invalid commands.,"The correct method to fill a cup from the sink is to first activate the sink, then put the cup in the sink.",VALID_NEXT_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,2,12-48,scienceworld_change-the-state-of-matter-of_var_0,3,14-15
84,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, sink, water",fill,ACQUIRE,Repeatedly attempting to fill a cup from the sink using invalid commands.,"The correct method to fill a cup from the sink is to first activate the sink, then put the cup in the sink.",VALID_SAME_TRIAL,scienceworld_change-the-state-of-matter-of_var_0,3,8-11,scienceworld_change-the-state-of-matter-of_var_0,3,14-15
85,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","substance, freezer","activate, focus",PROCEDURE,Repeatedly activating freezer and focusing on water without state change.,The game may require a different method or a specific 'freeze' action not yet discovered.,CANDIDATE,scienceworld_change-the-state-of-matter-of_var_0,4,38-48,scienceworld_change-the-state-of-matter-of_var_0,4,38-48
86,"Your task is to change the state of matter of water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","substance, stove","activate, focus",PROCEDURE,Repeatedly activating stove and focusing on water without state change.,The game may require a different method or a specific 'boil' action not yet discovered.,CANDIDATE,scienceworld_change-the-state-of-matter-of_var_0,5,40-49,scienceworld_change-the-state-of-matter-of_var_0,5,40-49
87,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"When prompted with an ambiguous request for multiple identical items, enter the corresponding number (e.g., '0') as a separate action immediately after the prompt.",VALID_SAME_TRIAL,scienceworld_grow-fruit_var_0,1,6-11,scienceworld_grow-fruit_var_0,1,12-13
88,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","jug, sink, water","fill, activate",PROCEDURE,Agent attempted to fill a jug with water before activating the sink.,Activate the sink before attempting to fill a container with water from it.,VALID_SAME_TRIAL,scienceworld_grow-fruit_var_0,1,20-21,scienceworld_grow-fruit_var_0,1,22-23
89,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","jug, water, sink",fill,PROCEDURE,Agent repeatedly tried invalid commands to fill a jug from an activated sink.,"To fill a container from a water source, first place the container in the source, then check its contents.",VALID_SAME_TRIAL,scienceworld_grow-fruit_var_0,1,24-33,scienceworld_grow-fruit_var_0,1,34-39
90,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","jug, flower pot, water",pour,PROCEDURE,Agent used incorrect phrasing to pour water from a jug into a flower pot.,"To pour contents from a container into another, use the format 'pour [container] into [destination]'.",VALID_SAME_TRIAL,scienceworld_grow-fruit_var_0,1,44-45,scienceworld_grow-fruit_var_0,1,46-47
91,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent repeatedly failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"When prompted with an ambiguous request for multiple identical items, enter the corresponding number (e.g., '0') as a separate action immediately after the prompt.",VALID_SAME_TRIAL,scienceworld_grow-fruit_var_0,2,4-30,scienceworld_grow-fruit_var_0,2,31-32
92,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent repeatedly failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"The game's disambiguation mechanism for taking multiple identical items is broken, preventing task completion.",CANDIDATE,scienceworld_grow-fruit_var_0,3,10-48,scienceworld_grow-fruit_var_0,3,48-48
93,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent repeatedly failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"The game's disambiguation mechanism for taking multiple identical items is broken, preventing task completion.",CANDIDATE,scienceworld_grow-fruit_var_0,4,1-48,scienceworld_grow-fruit_var_0,4,48-48
94,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent repeatedly failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"The game's disambiguation mechanism for taking multiple identical items is broken, preventing task completion.",CANDIDATE,scienceworld_grow-fruit_var_0,5,1-40,scienceworld_grow-fruit_var_0,5,40-40
95,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent repeatedly failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"The game's disambiguation mechanism for taking multiple identical items is broken, preventing task completion.",CANDIDATE,scienceworld_grow-fruit_var_0,6,1-49,scienceworld_grow-fruit_var_0,6,49-49
96,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","seed, container",take,ACQUIRE,Agent repeatedly failed to correctly take an apple seed from the seed jar due to ambiguous request handling.,"The game's disambiguation mechanism for taking multiple identical items is broken, preventing task completion.",CANDIDATE,scienceworld_grow-fruit_var_0,7,1-35,scienceworld_grow-fruit_var_0,7,35-35
97,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","seed, container",take,ACQUIRE,"Agent repeatedly failed to correctly specify the object to take from a container, leading to 'No known action matches that input' or ambiguous requests.","When taking an item from a container, use the format 'take [item] in [container]' or select the correct number from ambiguous request options.",VALID_SAME_TRIAL,scienceworld_grow-plant_var_0,1,6-14,scienceworld_grow-plant_var_0,1,18-20
98,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",seed,focus,PROCEDURE,Agent failed to correctly respond to an ambiguous request when focusing on an object in inventory.,"When an ambiguous request appears, enter the corresponding number for the intended action immediately.",VALID_SAME_TRIAL,scienceworld_grow-plant_var_0,1,23-24,scienceworld_grow-plant_var_0,1,27-28
99,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",thermometer,look at,MEASURE,Agent attempted to look at a thermometer in the current room when it was located in another room.,Verify the location of measurement tools before attempting to use them; go to the correct room if necessary.,VALID_SAME_TRIAL,scienceworld_grow-plant_var_0,1,37-37,scienceworld_grow-plant_var_0,1,40-44
100,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",sink,activate,PROCEDURE,"Agent attempted to activate a sink to increase temperature, which is not a valid heating method.",Identify appropriate heat sources for temperature control; activating a sink does not increase room temperature.,CANDIDATE,scienceworld_grow-plant_var_0,1,47-47,scienceworld_grow-plant_var_0,1,48-48
101,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",door,close,PROCEDURE,"Agent attempted to close doors to increase room temperature, which is ineffective in this environment.",Closing doors does not affect room temperature; seek explicit heating mechanisms.,CANDIDATE,scienceworld_grow-plant_var_0,1,51-52,scienceworld_grow-plant_var_0,1,56-56
102,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",seed,pick up,ACQUIRE,Agent repeatedly failed to correctly respond to ambiguous requests when picking up a seed.,"When an ambiguous request appears, enter the corresponding number for the intended action immediately, without any intervening actions or blank lines.",VALID_NEXT_TRIAL,scienceworld_grow-plant_var_0,2,5-48,scienceworld_grow-plant_var_0,5,45-46
103,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",seed,focus,PROCEDURE,Agent repeatedly failed to correctly respond to ambiguous requests when focusing on a seed.,"When an ambiguous request appears, enter the corresponding number for the intended action immediately, without any intervening actions or blank lines.",VALID_NEXT_TRIAL,scienceworld_grow-plant_var_0,5,49-49,scienceworld_grow-plant_var_0,1,27-28
104,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Agent repeatedly tries to 'take metal pot' or 'take ceramic cup' when not directly available.,"Use 'take <object name>' only when the object is explicitly listed as a direct 'take' action. Otherwise, use 'take <object name> from <location>'.",VALID_SAME_TRIAL,scienceworld_melt_var_0,1,20-25,scienceworld_melt_var_0,1,26-27
105,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water source",fill,ACQUIRE,Agent repeatedly tries to 'fill <container> with water from sink' without placing container in sink first.,"To fill a container from a water source like a sink, first 'put <container> in <water source>', then activate the water source.",VALID_SAME_TRIAL,scienceworld_melt_var_0,1,28-31,scienceworld_melt_var_0,1,32-33
106,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","water, freezer","put, wait",PROCEDURE,Agent attempts to put water in freezer without opening it first.,Always open a container (like a freezer) before attempting to put items inside it.,VALID_SAME_TRIAL,scienceworld_melt_var_0,2,28-28,scienceworld_melt_var_0,2,30-31
107,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","water, freezer","wait, look in",PROCEDURE,Agent does not wait long enough for water to freeze into ice in the freezer.,"After placing a substance in a freezer, wait for multiple turns and check the object's state to confirm freezing.",VALID_NEXT_TRIAL,scienceworld_melt_var_0,2,32-33,scienceworld_melt_var_0,3,46-47
108,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Agent repeatedly tries to 'take <container>' without specifying location or using exact object name.,"When taking an object, use the exact object name as seen in 'look around' or 'look in' observations.",VALID_SAME_TRIAL,scienceworld_melt_var_0,3,3-8,scienceworld_melt_var_0,3,12-13
109,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","sink, container","activate, fill",ACQUIRE,Agent attempts to fill a container from the sink without activating the sink first.,Activate the water source (sink) before attempting to fill a container from it.,VALID_SAME_TRIAL,scienceworld_melt_var_0,2,10-11,scienceworld_melt_var_0,2,12-13
110,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","sink, container",fill,ACQUIRE,"Agent repeatedly tries to 'fill <container> with water' while container is in inventory, not in sink.","To fill a container from a water source, the container must be placed in the water source, not in inventory.",VALID_SAME_TRIAL,scienceworld_melt_var_0,2,16-17,scienceworld_melt_var_0,2,20-21
111,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",substance,focus,ORIENT,Agent attempts to focus on 'water' when it is not explicitly present or interactable.,Only focus on substances that are explicitly mentioned in the environment description as being present and interactable.,VALID_NEXT_TRIAL,scienceworld_melt_var_0,4,40-41,scienceworld_melt_var_0,2,24-25
112,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, substance","take, focus",ACQUIRE,Agent attempts to take or focus on 'cup containing orange juice' when it is not explicitly available.,Verify the exact name and location of an object before attempting to take or focus on it.,VALID_SAME_TRIAL,scienceworld_melt_var_0,5,28-31,scienceworld_melt_var_0,5,40-41
113,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","stove, container","put, activate",PROCEDURE,"Agent puts cup on stove and activates stove, but then expects cup to remain on stove.","After activating a heat source, the heated object may disappear or change state, indicating progress or completion.",VALID_SAME_TRIAL,scienceworld_melt_var_0,7,4-7,scienceworld_melt_var_0,7,8-9
114,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",substance,focus,ANSWER,Agent attempts to focus on 'orange juice' or 'cup containing orange juice' after it has melted.,"If a substance has changed state and is no longer interactable, the task may be complete, or a different object needs to be focused on.",VALID_SAME_TRIAL,scienceworld_melt_var_0,7,10-13,scienceworld_melt_var_0,7,14-15
115,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","seed, flower pot","take, put",ACQUIRE,"Agent attempts to take seed with 'from seed jar' qualifier, which is not a valid action.","To take an item from a container, use 'take [item]' if the container is the current location or implied.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,1,8-8,scienceworld_mendelian-genetics-known-plant_var_0,1,10-10
116,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","seed, flower pot","take, put",ACQUIRE,"Agent attempts to take seed with 'from seed jar' qualifier, which is not a valid action.","To take an item from a container, use 'take [item]' if the container is the current location or implied.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,1,16-16,scienceworld_mendelian-genetics-known-plant_var_0,1,18-18
117,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, sink",fill,ACQUIRE,Agent repeatedly tries invalid 'fill jug with water from sink' action.,"To fill a container from a source, first put the container in the source, then take the container.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,1,30-30,scienceworld_mendelian-genetics-known-plant_var_0,1,44-44
118,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, flower pot",pour,PROCEDURE,Agent repeatedly tries invalid 'pour water from jug into flower pot' action.,"To pour contents from one container to another, use 'pour [source container] into [destination container]'.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,1,46-46,scienceworld_mendelian-genetics-known-plant_var_0,1,52-52
119,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","seed, flower pot",take,ACQUIRE,"Agent attempts to take seed with 'from seed jar' qualifier, which is not a valid action.","To take an item from a container, use 'take [item]' if the container is the current location or implied.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,2,20-20,scienceworld_mendelian-genetics-known-plant_var_0,2,22-22
120,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, sink",fill,ACQUIRE,Agent repeatedly tries invalid 'fill jug with water from sink' action.,"To fill a container from a source, first put the container in the source, then take the container.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,3,10-10,scienceworld_mendelian-genetics-known-plant_var_0,3,24-24
121,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, flower pot",pour,PROCEDURE,Agent repeatedly tries invalid 'pour water from jug into flower pot' action.,"To pour contents from one container to another, use 'pour [source container] into [destination container]'.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,3,26-26,scienceworld_mendelian-genetics-known-plant_var_0,3,30-30
122,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, sink",fill,ACQUIRE,Agent repeatedly tries invalid 'fill jug with water from sink' action.,"To fill a container from a source, first put the container in the source, then take the container.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,4,10-10,scienceworld_mendelian-genetics-known-plant_var_0,4,30-30
123,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, flower pot",pour,PROCEDURE,Agent repeatedly tries invalid 'pour water from jug into flower pot' action.,"To pour contents from one container to another, use 'pour [source container] into [destination container]'.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,4,32-32,scienceworld_mendelian-genetics-known-plant_var_0,4,36-36
124,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, sink",fill,ACQUIRE,Agent repeatedly tries invalid 'fill jug with water from sink' action.,"To fill a container from a source, first put the container in the source, then take the container.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,5,10-10,scienceworld_mendelian-genetics-known-plant_var_0,6,44-44
125,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, flower pot",pour,PROCEDURE,Agent repeatedly tries invalid 'pour water from jug into flower pot' action.,"To pour contents from one container to another, use 'pour [source container] into [destination container]'.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,5,46-46,scienceworld_mendelian-genetics-known-plant_var_0,1,52-52
126,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, sink",fill,ACQUIRE,Agent repeatedly tries invalid 'fill jug with water from sink' action.,"To fill a container from a source, first put the container in the source, then take the container.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,6,30-30,scienceworld_mendelian-genetics-known-plant_var_0,6,44-44
127,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, flower pot",pour,PROCEDURE,Agent repeatedly tries invalid 'pour water from jug into flower pot' action.,"To pour contents from one container to another, use 'pour [source container] into [destination container]'.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,6,46-46,scienceworld_mendelian-genetics-known-plant_var_0,1,52-52
128,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, sink",fill,ACQUIRE,Agent repeatedly tries invalid 'fill jug with water from sink' action.,"To fill a container from a source, first put the container in the source, then take the container.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,7,10-10,scienceworld_mendelian-genetics-known-plant_var_0,6,44-44
129,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the red box. If the trait is recessive, focus on the green box.","jug, water, flower pot",pour,PROCEDURE,Agent repeatedly tries invalid 'pour water from jug into flower pot' action.,"To pour contents from one container to another, use 'pour [source container] into [destination container]'.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_0,7,46-46,scienceworld_mendelian-genetics-known-plant_var_0,1,52-52
