unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
93,clean some dishsponge and put it in toilet.,"dishsponge, countertop, sinkbasin, drawer, bathtubbasin","go, open, take",SEARCH,,"Systematically search all possible container types and locations, including less obvious ones like bathtubbasin.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,1,,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,2,
94,clean some dishsponge and put it in toilet.,drawer,go,SEARCH,,Re-attempting navigation in a new trial can resolve transient 'Nothing happens' issues.,VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,1,,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,2,
95,clean some dishsponge and put it in toilet.,"dishsponge, sinkbasin","clean, go",TRANSFORM,,"Always navigate to the correct location before attempting an action that requires proximity, like cleaning.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,2,,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,2,
96,clean some dishsponge and put it in toilet.,"dishsponge, toilet","put, move",PLACE,,Use the 'move' command instead of 'put' when placing an object into a receptacle like a toilet.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,2,,pick_clean_then_place_in_recep-DishSponge-None-Toilet-427,2,
97,put a clean egg in sidetable.,"egg, sinkbasin",clean,TRANSFORM,,Go to the cleaning location (sinkbasin) before attempting to clean an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Egg-None-SideTable-21/trial_T20190908_033957_288599,1,,pick_clean_then_place_in_recep-Egg-None-SideTable-21/trial_T20190908_033957_288599,1,
98,put a clean egg in sidetable.,"egg, sidetable",put,PLACE,,Use the 'move' verb to place an object directly onto a surface like a sidetable.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Egg-None-SideTable-21/trial_T20190908_033957_288599,1,,pick_clean_then_place_in_recep-Egg-None-SideTable-21/trial_T20190908_033957_288599,1,
99,put a clean kettle in stoveburner.,kettle,pick,SEARCH,,"If an object is not found after exhaustive search, it may not be present in the environment.",CANDIDATE,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,1,,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,5,
100,put a clean kettle in stoveburner.,drawer,"go to, open",SEARCH,,"If 'go to' a container fails, try 'open' directly if already in the general area.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,2,,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,2,
101,put a clean kettle in stoveburner.,"drawer, cabinet, coffeemachine, toaster, sinkbasin, garbagecan","open, look in",SEARCH,,"If 'open' or 'look in' a container results in 'Nothing happens', assume it's not openable or already open and proceed.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,3,,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,3,
102,put a clean kettle in stoveburner.,fridge,look in,RECOVER,,Ensure agent is at the correct location before attempting to interact with an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,3,,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,3,
103,put a clean kettle in stoveburner.,cabinet,look in,SEARCH,,"After opening a container, its contents are immediately visible; 'look in' is unnecessary.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,3,,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,3,
104,put a clean kettle in stoveburner.,"countertop, shelf",look around,SEARCH,,"After arriving at a location, its contents are immediately visible; 'look around' is unnecessary.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,5,,pick_clean_then_place_in_recep-Kettle-None-StoveBurner-1/trial_T20190908_172105_948396,5,
105,put a clean ladle in countertop.,"ladle, countertop",place,PLACE,,Use 'move X to Y' command instead of 'put X in Y' to successfully place objects.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Ladle-None-CounterTop-20/trial_T20190907_130836_804995,1,,pick_clean_then_place_in_recep-Ladle-None-CounterTop-20/trial_T20190907_130836_804995,1,
106,put a clean ladle in countertop.,ladle,pick,SEARCH,,"Systematically search all possible locations, including less obvious ones like countertops, to locate the object.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-Ladle-None-CounterTop-8,1,,pick_clean_then_place_in_recep-Ladle-None-CounterTop-8,6,
107,put a clean ladle in countertop.,cabinet,"go, open",SEARCH,,"If 'go to' yields 'Nothing happens', attempt to 'open' the container if it's a plausible storage location.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Ladle-None-CounterTop-8,2,,pick_clean_then_place_in_recep-Ladle-None-CounterTop-8,2,
108,put a clean ladle in countertop.,cabinet,go,SEARCH,,"When 'go to' yields 'Nothing happens' repeatedly, re-evaluate the action or try an alternative command like 'open'.",CANDIDATE,pick_clean_then_place_in_recep-Ladle-None-CounterTop-8,5,,pick_clean_then_place_in_recep-Ladle-None-CounterTop-8,5,
109,clean some lettuce and put it in countertop.,fridge,open,SEARCH,,Open the container before attempting to interact with its contents.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13,1,,pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13,1,
110,clean some lettuce and put it in countertop.,"lettuce, sinkbasin","clean, go",TRANSFORM,,Go to the specific cleaning location before attempting to clean an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13,1,,pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13,1,
111,clean some lettuce and put it in countertop.,"lettuce, countertop","put, move",PLACE,,Use the 'move' verb to place an object onto a surface or receptacle.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13,1,,pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13,1,
112,clean some lettuce and put it in diningtable.,fridge,open,RECOVER,,Open the container before attempting to access its contents.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,
113,clean some lettuce and put it in diningtable.,"lettuce, sinkbasin","clean, go",TRANSFORM,,Go to the cleaning location before attempting to clean an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,
114,clean some lettuce and put it in diningtable.,"lettuce, diningtable","put, go",PLACE,,Go to the target location before attempting to place an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,
115,clean some lettuce and put it in diningtable.,"lettuce, diningtable","put, move",PLACE,,Use the 'move' verb instead of 'put' to place objects in a receptacle.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,,pick_clean_then_place_in_recep-Lettuce-None-DiningTable-20,1,
116,clean some mug and put it in coffeemachine.,"mug, sinkbasin",clean,TRANSFORM,,Go to the cleaning location before attempting to clean an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-1,1,,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-1,1,
117,clean some mug and put it in coffeemachine.,"mug, coffeemachine",put in,PLACE,,Go to the target receptacle's location before attempting to place an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-1,1,,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-1,1,
118,clean some mug and put it in coffeemachine.,"mug, coffeemachine","put in, move to",PLACE,,Use 'move object to receptacle' command to successfully place the object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-1,1,,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-1,1,
119,put a clean mug in coffeemachine.,mug,go to,SEARCH,,"Continue searching for the mug at alternative locations (e.g., countertop 2).",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13,1,,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13,1,
120,put a clean mug in coffeemachine.,"mug, coffeemachine","put, move",PLACE,,Use the 'move' command as an alternative to successfully place the mug into the coffeemachine.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13,1,,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13,1,
121,clean some mug and put it in coffeemachine.,Mug,pick,SEARCH,,Prioritize searching countertops and drawers for mugs based on common object locations.,VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190909_101110_748348,1,,pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190909_101110_748348,2,
122,clean some pan and put it in fridge.,"cabinet, drawer",open,SEARCH,,"Interpret 'Nothing happens' when attempting to open a container as it being inaccessible or empty, and continue the search.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Pan-None-Fridge-13,1,,pick_clean_then_place_in_recep-Pan-None-Fridge-13,1,
123,clean some pan and put it in fridge.,pan,pick,SEARCH,,Expand search strategy to include less obvious locations like stoveburners to find the object.,VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-Pan-None-Fridge-13,3,,pick_clean_then_place_in_recep-Pan-None-Fridge-13,3,
124,clean some pan and put it in fridge.,"pan, sinkbasin",clean,TRANSFORM,,Go to the target location (sinkbasin) before attempting to use it to clean an object.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Pan-None-Fridge-13,3,,pick_clean_then_place_in_recep-Pan-None-Fridge-13,3,
125,clean some pan and put it in fridge.,"pan, fridge",place,PLACE,,Use 'move [object] to [container]' command instead of 'put' for placing objects into containers.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Pan-None-Fridge-13,3,,pick_clean_then_place_in_recep-Pan-None-Fridge-13,3,
126,clean some plate and put it in shelf.,"plate, shelf","clean, pick, place",PLACE,,Use 'move' verb instead of 'put' to place plate 1 in shelf 1.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Plate-None-Shelf-7/trial_T20190908_230022_030239,1,,pick_clean_then_place_in_recep-Plate-None-Shelf-7/trial_T20190908_230022_030239,1,
127,clean some potato and put it in garbagecan.,cabinet 2,"go to, open",SEARCH,,Recognize when an object is non-interactable and skip it to continue the search.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Potato-None-GarbageCan-19/trial_T20190908_074136_618715,1,,pick_clean_then_place_in_recep-Potato-None-GarbageCan-19/trial_T20190908_074136_618715,1,
128,clean some potato and put it in garbagecan.,potato,pick,SEARCH,,"Prioritize searching countertop 2 for the potato, as it is a common location for produce.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-Potato-None-GarbageCan-19/trial_T20190908_074136_618715,1,,pick_clean_then_place_in_recep-Potato-None-GarbageCan-19/trial_T20190908_074136_618715,2,
129,put a clean soapbar in cabinet.,cabinet,put,PLACE,,Open the target container before attempting to place an item inside.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,
130,put a clean soapbar in cabinet.,cabinet,open,PLACE,,Navigate to the object's location before attempting to interact with it.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,
131,put a clean soapbar in cabinet.,"soapbar, cabinet","put, move",PLACE,,Use the 'move' verb instead of 'put' to place objects into containers.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,
132,put a clean soapbar in cabinet.,soapbar,"clean, drop, put","TRANSFORM, RECOVER, PLACE",,"Avoid `soapbar 3` as it is un-cleanable and cannot be dropped or placed, leading to task deadlock.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,1,,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,4,
133,put a clean soapbar in cabinet.,soapbar,"clean, drop, put","TRANSFORM, RECOVER, PLACE",,"Avoid `soapbar 1` as it is un-cleanable and cannot be dropped or placed, leading to task deadlock.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,2,,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,4,
134,put a clean soapbar in cabinet.,soapbar,"clean, drop, put","TRANSFORM, RECOVER, PLACE",,"Avoid `soapbar 4` as it is un-cleanable and cannot be dropped or placed, leading to task deadlock.",CANDIDATE,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,7,,pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170330_111958,7,
135,clean some soapbar and put it in garbagecan.,soapbar,"go to, search",SEARCH,,Expand search to less obvious locations like the toilet to find the soapbar.,VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,1,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
136,clean some soapbar and put it in garbagecan.,garbagecan,open,SEARCH,,Use the 'move' command to place objects into containers that cannot be opened.,VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,2,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
137,clean some soapbar and put it in garbagecan.,tissuebox,open,SEARCH,,"Recognize that some containers like tissuebox 1 may not be openable, requiring alternative search strategies.",CANDIDATE,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,2,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,3,
138,clean some soapbar and put it in garbagecan.,"soapbar, toilet",take,ACQUIRE,,"Re-attempt 'take' action for visible objects, as initial failures might be transient or due to minor command variations.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,3,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
139,clean some soapbar and put it in garbagecan.,"soapbar, sinkbasin",clean,TRANSFORM,,"Ensure agent is at the correct location before attempting to use an object with a receptacle (e.g., cleaning).",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
140,clean some soapbar and put it in garbagecan.,"soapbar, garbagecan",put in,PLACE,,Ensure agent is at the target receptacle before attempting to place an object into it.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
141,clean some soapbar and put it in garbagecan.,"soapbar, garbagecan","put in, move",PLACE,,"If 'put in' fails for a receptacle, try using the 'move [object] to [receptacle]' command as an alternative.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
142,clean some soapbar and put it in garbagecan.,garbagecan,look inside,SEARCH,,"If 'look inside' fails for a container, consider it non-inspectable and try alternative interaction methods or search strategies.",VALID_NEXT_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,3,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
143,clean some soapbar and put it in garbagecan.,"soapbar, garbagecan","drop, move",PLACE,,"If 'drop' fails for a receptacle, try using the 'move [object] to [receptacle]' command as an alternative.",VALID_SAME_TRIAL,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,,pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-429,4,
144,clean some spatula and put it in diningtable.,"spatula, diningtable","put, move",PLACE,,Use 'move [object] to [receptacle]' to place an object on a surface.,VALID_SAME_TRIAL,pick_clean_then_place_in_recep-Spatula-None-DiningTable-24/trial_T20190909_021050_633083,1,,pick_clean_then_place_in_recep-Spatula-None-DiningTable-24/trial_T20190909_021050_633083,1,
145,put a cool apple in garbagecan.,fridge,cool,RECOVER,,Open the fridge before attempting to interact with its contents.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,1,,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,1,
146,put a cool apple in garbagecan.,apple,pick,SEARCH,,"Systematically search all possible locations, including less obvious ones like the microwave, to find the target object.",VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,1,,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,4,
147,put a cool apple in garbagecan.,cabinet,pick,SEARCH,,"Verify current location before attempting to 'go to' an already visited location, or re-issue the command if it fails.",VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,2,,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,3,
148,put a cool apple in garbagecan.,"apple, fridge",cool,TRANSFORM,,Use the specific 'cool' command with the cooling appliance to cool an object.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,4,,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,4,
149,put a cool apple in garbagecan.,"apple, garbagecan",place,PLACE,,Use the 'move' command to place an object into the garbagecan.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,4,,pick_cool_then_place_in_recep-Apple-None-GarbageCan-5/trial_T20190908_111836_482484,4,
150,cool some bowl and put it in cabinet.,cabinet,open,SEARCH,,Always open a closed cabinet before attempting to search or interact with its contents.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bowl-None-Cabinet-19/trial_T20190908_022130_590876,1,,pick_cool_then_place_in_recep-Bowl-None-Cabinet-19/trial_T20190908_022130_590876,1,
151,cool some bowl and put it in cabinet.,fridge,"open, cool",TRANSFORM,,Open the fridge before attempting to cool items inside it.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bowl-None-Cabinet-19/trial_T20190908_022130_590876,1,,pick_cool_then_place_in_recep-Bowl-None-Cabinet-19/trial_T20190908_022130_590876,1,
152,put a cool bowl in microwave.,fridge,"open, cool",TRANSFORM,,Always ensure the appliance is open by using the 'open' action before attempting to interact with it.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Bowl-None-Microwave-7/trial_T20190908_231310_981246,1,,pick_cool_then_place_in_recep-Bowl-None-Microwave-7/trial_T20190908_231310_981246,2,
153,put a cool bowl in microwave.,"bowl, fridge","put, cool",TRANSFORM,,"To cool an object, use the 'cool [object] with [appliance]' action directly, not 'put in'.",VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bowl-None-Microwave-7/trial_T20190908_231310_981246,2,,pick_cool_then_place_in_recep-Bowl-None-Microwave-7/trial_T20190908_231310_981246,2,
154,put a cool bowl in microwave.,"bowl, microwave","put, move",PLACE,,"To place an object into a receptacle, use the 'move [object] to [receptacle]' action.",VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bowl-None-Microwave-7/trial_T20190908_231310_981246,2,,pick_cool_then_place_in_recep-Bowl-None-Microwave-7/trial_T20190908_231310_981246,2,
155,cool some bread and put it in countertop.,"Bread, CounterTop","pick, cool, place",SEARCH,,Prioritize searching common locations like countertops for bread.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,1,,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,2,
156,cool some bread and put it in countertop.,"Bread, CounterTop","pick, cool, place",SEARCH,,Verify location validity before attempting to navigate.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,1,,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,2,
157,cool some bread and put it in countertop.,"Bread, CounterTop","pick, cool, place",TRANSFORM,,Open the fridge before attempting to cool items inside.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,2,,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,2,
158,cool some bread and put it in countertop.,"Bread, CounterTop","pick, cool, place",PLACE,,Use 'move X to Y' command to successfully place items on a countertop.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,2,,pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_150853_448489,2,
159,put a cool bread in diningtable.,"bread, countertop",take,ACQUIRE,,Go to the correct location (countertop 2) before attempting to take an object.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195722_260654,1,,pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195722_260654,1,
160,put a cool bread in diningtable.,"bread, fridge",cool,TRANSFORM,,Open the container (fridge 1) before attempting to cool an object inside.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195722_260654,1,,pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195722_260654,1,
161,put a cool bread in diningtable.,"bread, diningtable",put,PLACE,,Use 'move' instead of 'put' to place objects on surfaces.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195722_260654,1,,pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195722_260654,1,
162,put a cool bread in microwave.,fridge,open,TRANSFORM,,Go to the fridge before attempting to open it.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945,1,,pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945,2,
163,put a cool bread in microwave.,"bread, fridge",put,TRANSFORM,,Use the 'cool' verb to cool an object with an appliance.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945,2,,pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945,2,
164,put a cool bread in microwave.,"bread, microwave",put,PLACE,,Use the 'move' verb to place an object into a receptacle.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945,2,,pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945,2,
165,put a cool lettuce in countertop.,"lettuce, fridge","cool, put",TRANSFORM,,Use the direct 'cool <item> with <appliance>' command; it handles appliance state and does not require placing the item inside first.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,1,,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,1,
166,put a cool lettuce in countertop.,"lettuce, countertop","put, move",PLACE,,Ensure agent is at the target receptacle location before attempting to place an item; use 'move <item> to <receptacle>'.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,1,,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,1,
167,cool some lettuce and put it in diningtable.,"lettuce, fridge","pick, cool, place",TRANSFORM,,Open the container before attempting to use it.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Lettuce-None-DiningTable-21,1,,pick_cool_then_place_in_recep-Lettuce-None-DiningTable-21,1,
168,cool some lettuce and put it in diningtable.,"lettuce, diningtable","pick, cool, place",PLACE,,Navigate to the target location before attempting to place an object there.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Lettuce-None-DiningTable-21,1,,pick_cool_then_place_in_recep-Lettuce-None-DiningTable-21,1,
169,put a cool mug in shelf.,cabinet,go,SEARCH,,Avoid repeating 'go to' action if already at location; proceed with next logical step.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Mug-None-Shelf-20,2,,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,
170,put a cool mug in shelf.,"mug, fridge",cool,TRANSFORM,,Open the fridge before attempting to cool an item inside it.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Mug-None-Shelf-20,1,,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,
171,put a cool mug in shelf.,fridge,open,TRANSFORM,,Successfully open the fridge to access its contents.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Mug-None-Shelf-20,1,,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,
172,put a cool mug in shelf.,"cabinet, drawer",open,SEARCH,,"If 'open' action fails on a container, infer it's not a container or is empty and move on.",VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,
173,put a cool mug in shelf.,"mug, fridge",put,TRANSFORM,,"Use the specific 'cool' verb with the appliance for cooling, not 'put'.",VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,
174,put a cool mug in shelf.,"mug, shelf",put,PLACE,,"Use the 'move' verb to place an item on a shelf, not 'put'.",VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,,pick_cool_then_place_in_recep-Mug-None-Shelf-20,3,
175,cool some pan and put it in diningtable.,pan,pick,SEARCH,,"Accept 'pot' as an acceptable substitute for 'pan' when 'pan' is not explicitly found, and pick it up.",VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,1,,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,2,
176,cool some pan and put it in diningtable.,"pot, fridge",put,TRANSFORM,,"Use the 'cool' action directly with the object and fridge to cool it, instead of 'put'.",VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,2,,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,2,
177,cool some pan and put it in diningtable.,"pot, diningtable",put,PLACE,,Use the 'move' action to place an object on a surface like a dining table.,VALID_SAME_TRIAL,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,2,,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,2,
178,cool some pan and put it in diningtable.,stoveburner,go to,SEARCH,,"If 'go to' an object fails with 'Nothing happens', recognize it as unreachable/invalid and proceed to search other locations.",VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,4,,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,7,
179,cool some pan and put it in diningtable.,"pan, pot",pick,SEARCH,,Re-affirm that 'pot' is an acceptable substitute for 'pan' when 'pan' is not explicitly found.,VALID_NEXT_TRIAL,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,5,,pick_cool_then_place_in_recep-Pan-None-DiningTable-11,6,
