unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
88,Which professionals have done at least two types of treatments? List the professional id and cell phone.,SQL query,SELECT,QUERY,"Incomplete SQL query, resulting in syntax error.",Always provide a complete SQL query statement to avoid syntax errors.,VALID_SAME_TRIAL,sql_187,1,6-6,sql_187,1,10-10
89,Which professionals have done at least two types of treatments? List the professional id and cell phone.,Table aliases,"SELECT, FROM",QUERY,Using table aliases (T1) without defining them in the FROM clause.,"Define table aliases in the FROM clause (e.g., `FROM table_name AS T1`) before using them.",VALID_SAME_TRIAL,sql_187,1,10-10,sql_187,1,18-18
90,Which professionals have done at least two types of treatments? List the professional id and cell phone.,"Join condition, Column name","JOIN, ON",REFINE,Incorrect column name (`treatment_type_id` instead of `treatment_type_code`) in JOIN condition.,Verify column names using `SHOW COLUMNS FROM table_name` before constructing JOIN conditions.,VALID_SAME_TRIAL,sql_187,1,18-18,sql_187,1,30-30
91,Which professionals have done at least two types of treatments? List the professional id and cell phone.,Column name,SELECT,REFINE,Incorrect column name `cell_phone` instead of `cell_number` in SELECT and GROUP BY.,Always verify column names using `SHOW COLUMNS FROM table_name` to prevent 'Unknown column' errors.,VALID_SAME_TRIAL,sql_187,4,22-22,sql_187,4,28-28
92,Which professionals have done at least two types of treatments? List the professional id and cell phone.,Column name,"COUNT, HAVING",REFINE,Incorrect column name `treatment_type_id` instead of `treatment_type_code` in HAVING clause.,Confirm column names for aggregation functions using `SHOW COLUMNS FROM table_name` to avoid errors.,VALID_SAME_TRIAL,sql_187,4,28-28,sql_187,4,34-34
93,Show the names of high schoolers who have at least 3 friends.,"friend table, highschooler table","JOIN, GROUP BY, COUNT",QUERY,Incorrect column reference in JOIN condition for 'friend' table.,Always inspect table schema (SHOW COLUMNS FROM table) before assuming column names for JOINs.,VALID_SAME_TRIAL,sql_189,1,6-6,sql_189,1,10-10
94,Show the names of high schoolers who have at least 3 friends.,"friend table, highschooler table","JOIN, GROUP BY, COUNT, UNION ALL",REFINE,Incomplete friend count due to only considering one side of the friendship relation.,"Use UNION ALL on both sides of a symmetric relationship (student_id, friend_id) to get a complete count.",VALID_SAME_TRIAL,sql_189,1,14-14,sql_189,1,18-18
95,Show the names of high schoolers who have at least 3 friends.,"friend table, highschooler table","JOIN, GROUP BY, COUNT",QUERY,"Incorrectly counting friends by only joining on student_id, missing friend_id.","Ensure all relevant columns are considered when counting relationships, especially in symmetric tables.",VALID_NEXT_TRIAL,sql_189,2,14-14,sql_189,1,18-18
96,Find the highest rank of losers in all matches.,"matches table, loser_rank column","SELECT, MAX, WHERE",QUERY,"Attempted to find MAX(loser_rank) from matches, but column was entirely NULL.",Verify column data integrity with COUNT(*) WHERE IS NOT NULL before assuming data exists for aggregation.,VALID_SAME_TRIAL,sql_199,1,8-13,sql_199,1,14-15
97,Find the highest rank of losers in all matches.,"matches table, rankings table, loser_id column, player_id column","SELECT, MAX, JOIN",QUERY,"Attempted to join matches and rankings on loser_id and player_id, but no matching records found.","Before joining, check for common keys using COUNT(DISTINCT) to ensure join will yield results.",VALID_SAME_TRIAL,sql_199,1,20-21,sql_199,1,22-23
98,Find the highest rank of losers in all matches.,"rankings table, ranking column","SELECT, MAX, WHERE",QUERY,"Attempted to find MAX(ranking) from rankings, but column was entirely NULL.",Verify column data integrity with COUNT(*) WHERE IS NOT NULL before assuming data exists for aggregation.,VALID_SAME_TRIAL,sql_199,1,26-27,sql_199,1,28-29
99,Find the highest rank of losers in all matches.,"matches table, rankings table, loser_id column, player_id column, ranking column","SELECT, MAX, JOIN, WHERE",REFINE,Initial attempts to find loser ranks failed due to NULL columns and no join matches.,"If direct data is unavailable, consider if the question can be reinterpreted or if the data is truly insufficient.",VALID_NEXT_TRIAL,sql_199,1,8-31,sql_199,2,14-15
100,Find the number of players for each hand type.,players table,"SELECT, COUNT, GROUP BY",QUERY,"Initial query returned an empty result set, leading to confusion about table emptiness.",Verify table emptiness with COUNT(*) before assuming an empty result set is the final answer.,VALID_SAME_TRIAL,sql_210,1,6-7,sql_210,1,10-11
101,Find the number of players for each hand type.,players table,"SELECT, COUNT",VERIFY,Incorrectly submitting a custom message instead of the actual empty result for an empty table.,"When a table is empty and the query yields an empty result, submit the empty result directly.",VALID_NEXT_TRIAL,sql_210,1,14-15,sql_210,4,10-11
102,What is the most populace city that speaks English?,SQL query,SELECT,QUERY,Incomplete SELECT statement causing syntax error.,"Always provide a complete SQL statement, including columns and tables, when executing a SELECT query.",VALID_SAME_TRIAL,sql_221,5,17-17,sql_221,5,23-23
103,What is the most populace city that speaks English?,"SQL query, table aliases",SELECT,QUERY,Referencing table alias 'T1' before defining it in FROM clause.,Define table aliases in the FROM clause before referencing them in SELECT or WHERE clauses.,VALID_SAME_TRIAL,sql_221,5,19-19,sql_221,5,23-23
104,What is the most populace city that speaks English?,"JOIN condition, WHERE clause","JOIN, WHERE",REFINE,Initial query did not consider 'IsOfficial' status for English speakers.,Refine filtering conditions by considering additional relevant columns like 'IsOfficial' for more accurate results.,VALID_NEXT_TRIAL,sql_221,1,14-14,sql_221,2,17-17
105,What are the ids of templates with template type code PP or PPT?,"templates table, Template_Type_Code column",JOIN,EXPLORE,Incorrectly assumed a JOIN was needed to access Template_Type_Code.,Always inspect table schema (SHOW COLUMNS FROM) to confirm column availability before planning JOINs.,VALID_SAME_TRIAL,sql_231,1,0-1,sql_231,1,2-5
106,"What are each owner's first name, last name, and the size of their dog?",SQL query,SELECT,QUERY,Incomplete SELECT statement causing SQL syntax error.,"Always provide a complete SQL query, including columns, tables, and join conditions, when executing a SELECT statement.",VALID_NEXT_TRIAL,sql_247,1,18-19,sql_247,2,18-18
107,"What are each owner's first name, last name, and the size of their dog?",SQL query,SELECT,QUERY,Repeatedly submitting incomplete SELECT statements.,"After schema exploration, construct the full SQL query with all necessary clauses before execution.",VALID_SAME_TRIAL,sql_247,6,18-25,sql_247,6,26-26
108,What is the id of the semester that had both Masters and Bachelors students enrolled?,"degree_programs table, degree_summary_name column","SELECT, JOIN, INTERSECT, LIKE",REFINE,"Incorrect use of LIKE operator with degree names ('%Masters%', '%Bachelors%').","Query the schema to verify exact column values, then use precise string matching (e.g., '=') or correct LIKE patterns.",VALID_SAME_TRIAL,sql_253,1,20-20,sql_253,1,26-29
109,What is the id of the semester that had both Masters and Bachelors students enrolled?,SQL query structure,"SELECT, GROUP BY, HAVING, INTERSECT",REFINE,"Initial attempt to use INTERSECT returned empty, leading to complex GROUP BY/HAVING.","When INTERSECT returns empty, first verify data values before switching to more complex aggregation logic.",VALID_SAME_TRIAL,sql_253,1,20-20,sql_253,1,26-29
110,What is the id of the semester that had both Masters and Bachelors students enrolled?,SQL syntax,SELECT,QUERY,"Attempted to execute partial SQL query, resulting in 'Unknown table' error.",Always construct and execute complete SQL queries to avoid syntax errors related to incomplete statements.,VALID_SAME_TRIAL,sql_253,1,22-22,sql_253,1,24-24
111,Compute the average age of all the dogs.,"dogs table, age column","SELECT, AVG, CAST",QUERY,"The 'age' column is of type VARCHAR, which prevents direct AVG calculation.",Cast the VARCHAR 'age' column to a numeric type (UNSIGNED) before applying the AVG function.,CANDIDATE,sql_254,1,4-4,sql_254,1,6-6
112,Find the total number of tours for each ranking date.,"rankings table, ranking_date column, tours column","SELECT, SUM, GROUP BY",QUERY,"Initial query returned an empty result set, leading to confusion about data presence.",Verify table content with SELECT * LIMIT to confirm if data exists before assuming query error.,VALID_SAME_TRIAL,sql_258,1,6-7,sql_258,1,10-11
113,Find the total number of tours for each ranking date.,rankings table,SELECT,REFINE,Misinterpretation of an empty result set as a query error rather than a valid answer.,Recognize that an empty result set can be the correct answer if the underlying data is empty.,VALID_NEXT_TRIAL,sql_258,1,8-9,sql_258,2,8-9
114,What is the average life expectancy in African countries that are republics?,"country table, GovernmentForm column","SELECT, AVG, WHERE, LIKE",REFINE,Incorrectly used LIKE '%Republic%' instead of exact match 'Republic' for GovernmentForm.,"Use exact string matching with '=' when the government form is a precise 'Republic', not a partial match.",VALID_NEXT_TRIAL,sql_270,1,6-6,sql_270,2,6-6
115,Find the name and rank points of the winner who won the most times.,"matches table, winner_name, winner_rank_points, winner_id columns","SELECT, GROUP BY, ORDER BY, COUNT",QUERY,Incorrect GROUP BY clause for non-aggregated SELECT columns.,"When using GROUP BY, all non-aggregated columns in SELECT must be in the GROUP BY clause or functionally dependent.",VALID_NEXT_TRIAL,sql_271,1,10-10,sql_271,4,12-12
116,Find the name and rank points of the winner who won the most times.,matches table,"SELECT, COUNT",EXPLORE,Assuming table contains data without prior verification.,Always verify if a table contains data using COUNT(*) before attempting complex queries.,VALID_NEXT_TRIAL,sql_271,1,14-14,sql_271,2,6-6
117,Find the name and rank points of the winner who won the most times.,SQL syntax,N/A,VERIFY,Attempting to submit natural language as a SQL query.,Only valid SQL queries can be executed; natural language explanations are not accepted as queries.,VALID_SAME_TRIAL,sql_271,4,15-15,sql_271,4,17-17
118,What is the date and id of the transcript with at least 2 courses listed?,"transcripts table, transcript_contents table, transcript_id column, student_course_id column","SELECT, JOIN, GROUP BY, COUNT, HAVING",QUERY,The submitted query returns the correct data but is marked as incorrect by the evaluation system.,"The query logic is correct, but the evaluation system might have a specific expected output format or order. No further learning can be extracted from these trials as the agent consistently produces the same correct output.",CANDIDATE,sql_272,1,15-19,sql_272,1,15-19
119,Find the government form name and total population for each government form whose average life expectancy is longer than 72.,"country table, GovernmentForm column",SELECT,QUERY,Query failed with 'Unknown column' error when selecting a valid column.,Ensure the full SELECT statement including FROM and GROUP BY clauses is provided to avoid 'Unknown column' errors.,VALID_SAME_TRIAL,sql_274,5,6-6,sql_274,5,14-14
120,Find the government form name and total population for each government form whose average life expectancy is longer than 72.,"country table, GovernmentForm column",SELECT,QUERY,"Repeated 'Unknown column' error despite column existence, suggesting incomplete query.",Always include the FROM clause when selecting columns to specify the table context.,VALID_SAME_TRIAL,sql_274,6,6-6,sql_274,6,12-12
121,What languages are only used by a single country with a republic government?,"country, countrylanguage tables, GovernmentForm, Code, Language, CountryCode columns","SELECT, JOIN, WHERE, GROUP BY, HAVING, COUNT",REFINE,Incorrect aggregation logic for counting distinct countries per language.,Use COUNT(T2.CountryCode) instead of COUNT(DISTINCT T1.Code) in HAVING clause for correct language-country count.,VALID_NEXT_TRIAL,sql_275,1,17-17,sql_275,2,13-13
122,What languages are only used by a single country with a republic government?,SQL syntax,N/A,QUERY,Attempted to execute natural language as SQL query.,"Ensure all actions are valid SQL queries or commands, not natural language instructions.",VALID_SAME_TRIAL,sql_275,2,9-9,sql_275,2,13-13
123,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.",SQL query,SELECT,QUERY,Attempted to execute natural language as SQL query.,Formulate a valid SQL query instead of natural language statements.,VALID_SAME_TRIAL,sql_277,1,2-3,sql_277,1,8-9
124,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.",professionals table,SELECT,QUERY,Attempted to select columns without specifying the FROM clause.,Always include the FROM clause to specify the table when selecting columns.,VALID_SAME_TRIAL,sql_277,1,20-21,sql_277,1,24-25
125,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.",SQL query,"JOIN, GROUP BY, HAVING, UNION",REFINE,Constructed a convoluted query with redundant conditions and complex joins.,Simplify complex OR conditions by using IN with a subquery for aggregated counts.,VALID_SAME_TRIAL,sql_277,2,8-9,sql_277,2,12-13
126,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.",SQL query,SELECT,QUERY,Used table alias 'T1' without defining it in the FROM clause.,Define table aliases in the FROM clause before using them in SELECT or WHERE.,VALID_SAME_TRIAL,sql_277,4,16-17,sql_277,4,22-23
127,What is the description of the department whose name has the substring the computer?,department_name column,LIKE,REFINE,"Incorrect substring used in LIKE clause, leading to empty result.",Verify actual data in the table to refine search criteria for LIKE clause.,VALID_SAME_TRIAL,sql_292,1,6-6,sql_292,1,10-10
128,What is the description of the department whose name has the substring the computer?,department_description column,SELECT,VERIFY,Misinterpreting 'error' observation as a system error instead of data value.,"When an unexpected 'error' is returned, query all columns to distinguish system errors from data values.",VALID_SAME_TRIAL,sql_292,1,14-14,sql_292,1,18-18
129,What are the first name and last name of the professionals who have done treatment with cost below average?,"professionals table, treatments table, cost_of_treatment column","SELECT, JOIN, WHERE, AVG, DISTINCT",REFINE,Query returned duplicate professional names due to multiple treatments.,Use the DISTINCT keyword in the SELECT clause to ensure unique professional names.,VALID_NEXT_TRIAL,sql_295,1,15-15,sql_295,2,15-15
130,What are the first name and last name of the professionals who have done treatment with cost below average?,SQL syntax,SELECT,QUERY,Incomplete SQL query leading to syntax error.,"Always write a complete SQL statement, including FROM and JOIN clauses.",VALID_SAME_TRIAL,sql_295,5,15-15,sql_295,5,21-21
131,What are the first name and last name of the professionals who have done treatment with cost below average?,Table alias,SELECT,QUERY,Referencing table alias (T1) before defining it in FROM clause.,Ensure table aliases are defined in the FROM clause before being used in SELECT.,VALID_SAME_TRIAL,sql_295,5,17-17,sql_295,5,21-21
132,What are the first name and last name of the professionals who have done treatment with cost below average?,Table alias,SELECT,QUERY,Referencing table alias (T1) before defining it in FROM clause.,Ensure table aliases are defined in the FROM clause before being used in SELECT.,VALID_SAME_TRIAL,sql_295,5,19-19,sql_295,5,21-21
133,What are the first name and last name of the professionals who have done treatment with cost below average?,"professionals table, treatments table, cost_of_treatment column","SELECT, JOIN, WHERE, AVG, DISTINCT",REFINE,Query returned duplicate professional names due to multiple treatments.,Use the DISTINCT keyword in the SELECT clause to ensure unique professional names.,VALID_SAME_TRIAL,sql_295,5,21-21,sql_295,5,23-23
134,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?","degree_programs table, degree_summary_name column","SELECT, WHERE, LIKE",REFINE,"Incorrect filtering condition for 'Bachelors' program, leading to empty result set.",Verify exact string values in columns using SELECT DISTINCT to correct WHERE clause conditions.,VALID_SAME_TRIAL,sql_300,1,19-19,sql_300,1,21-25
135,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?",SQL syntax,SELECT,QUERY,Incomplete SELECT statement caused a SQL syntax error.,Always provide a complete and syntactically correct SQL statement for execution.,VALID_SAME_TRIAL,sql_300,4,7-7,sql_300,4,9-9
136,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?","degree_programs table, column name","SELECT, WHERE",QUERY,Used incorrect column name 'degree_program_name' instead of 'degree_summary_name'.,Use SHOW COLUMNS FROM <table_name> to verify correct column names before querying.,VALID_SAME_TRIAL,sql_300,4,9-9,sql_300,4,11-15
137,Which address holds the most number of students currently? List the address id and all lines.,SQL query,SELECT,QUERY,Incomplete SQL query leading to syntax error.,Construct a complete SQL query before execution to avoid syntax errors.,VALID_SAME_TRIAL,sql_305,1,14-14,sql_305,1,16-16
138,Which address holds the most number of students currently? List the address id and all lines.,Table alias,"SELECT, FROM",QUERY,Using table alias 'T1' without defining it in the FROM clause.,"Define table aliases in the FROM clause (e.g., FROM addresses AS T1) before using them.",VALID_SAME_TRIAL,sql_305,1,16-16,sql_305,1,18-18
139,Show ids of all students who do not have any friends.,"friend table, highschooler table, student_id column, friend_id column, ID column","SELECT, JOIN, WHERE, IS NULL",QUERY,Incorrect use of LEFT JOIN with OR and IS NULL to find students without friends.,Avoid complex JOIN conditions for NOT IN logic; use NOT IN with a UNIONed subquery of all involved IDs.,VALID_SAME_TRIAL,sql_307,1,14-14,sql_307,1,20-20
140,Show ids of all students who do not have any friends.,"friend table, highschooler table, student_id column, friend_id column, ID column","SELECT, WHERE, NOT IN, UNION",QUERY,"Initial `NOT IN` subquery with `UNION` returned empty, leading to re-evaluation.","Confirm database content (e.g., `COUNT(*)`) to validate empty result sets and avoid misinterpreting correct answers.",VALID_NEXT_TRIAL,sql_307,1,20-20,sql_307,2,14-14
141,Show ids of all students who do not have any friends.,"friend table, highschooler table, student_id column, friend_id column, ID column","SELECT, WHERE, NOT EXISTS",QUERY,Using two `NOT EXISTS` subqueries for `student_id` and `friend_id` separately.,Consolidate `NOT EXISTS` conditions into a single `NOT IN` with a `UNION` subquery for clarity and efficiency.,VALID_SAME_TRIAL,sql_307,1,32-32,sql_307,1,20-20
142,Show the ids of high schoolers who have friends and are also liked by someone else.,SQL syntax,N/A,QUERY,Agent attempted to execute natural language as a SQL query.,Only provide valid SQL queries as actions; natural language should be in 'think' steps.,VALID_SAME_TRIAL,sql_308,2,2-3,sql_308,2,4-5
143,Show the ids of high schoolers who have friends and are also liked by someone else.,table alias,SELECT,QUERY,Used an alias 'H' without defining it in the FROM clause.,Define table aliases in the FROM clause using 'AS' keyword before referencing them.,VALID_SAME_TRIAL,sql_308,2,6-7,sql_308,2,10-11
144,Show the ids of high schoolers who have friends and are also liked by someone else.,"JOIN condition, column names",JOIN,REFINE,"Incorrect column names (ID1, ID2) used in JOIN conditions for 'friend' and 'likes' tables.",Always inspect table schemas using 'SHOW COLUMNS FROM <table>' to identify correct join keys.,VALID_SAME_TRIAL,sql_308,2,10-11,sql_308,2,14-23
145,"What is the id, line 1, and line 2 of the address with the most students?","addresses table, students table, address_id, line_1, line_2, current_address_id, permanent_address_id","SELECT, COUNT, JOIN, GROUP BY, ORDER BY, LIMIT, UNION ALL",QUERY,"Repeatedly submitting incomplete SQL queries, resulting in syntax errors.","Construct a complete SQL query before execution, including SELECT, FROM, and other clauses.",VALID_SAME_TRIAL,sql_316,1,14-28,sql_316,1,40-41
146,"What is the id, line 1, and line 2 of the address with the most students?","addresses table, students table","SELECT, JOIN",QUERY,Referencing an unknown table alias 'T1' in the SELECT clause without a FROM clause.,Define table aliases in the FROM or JOIN clause before using them in SELECT.,VALID_SAME_TRIAL,sql_316,1,30-31,sql_316,1,40-41
147,"What is the id, line 1, and line 2 of the address with the most students?","students table, addresses table, current_address_id, permanent_address_id","COUNT, GROUP BY, UNION ALL",QUERY,"Incorrectly counting students by only one address ID, missing the other address type.",Combine counts from both `current_address_id` and `permanent_address_id` using UNION ALL for a comprehensive student count per address.,VALID_SAME_TRIAL,sql_316,1,12-13,sql_316,1,40-41
148,"Which professionals have done at least two treatments? List the professional's id, role, and first name.",SQL syntax,SELECT,QUERY,Incomplete SQL query leading to syntax error.,Always provide a complete SQL statement for execution.,VALID_SAME_TRIAL,sql_331,1,2-3,sql_331,1,6-7
149,"Which professionals have done at least two treatments? List the professional's id, role, and first name.","professionals table, Role column",SELECT,QUERY,Referenced a non-existent column 'Role' in the 'professionals' table.,Verify column names by exploring the schema (SHOW COLUMNS FROM table_name) before querying.,VALID_SAME_TRIAL,sql_331,1,6-7,sql_331,1,14-15
150,Find the minimum grade of students who have no friends.,"highschooler table, friend table, ID column, grade column, student_id column, friend_id column","SELECT, MIN, NOT IN, UNION",QUERY,"The query to find students without friends returned an empty set, leading to a None result for MIN(grade).","The initial query correctly identified that no students exist without friends, thus `None` is the correct answer.",VALID_SAME_TRIAL,sql_338,1,15-15,sql_338,1,25-25
151,How many players are there for each hand type?,players table,"SELECT, COUNT, GROUP BY",QUERY,"Querying an empty table resulted in an empty result set, preventing the task from being answered.","Verify table data presence before attempting to aggregate or filter, especially if initial queries return empty sets.",VALID_SAME_TRIAL,sql_344,1,6-7,sql_344,1,14-15
152,Which countries have greater area than that of any country in Europe?,"country table, SurfaceArea column, Continent column","SELECT, MAX, WHERE",QUERY,"Misunderstanding of 'any' in the question, leading to an empty result set.",The query `SELECT Name FROM country WHERE SurfaceArea > (SELECT MAX(SurfaceArea) FROM country WHERE Continent = 'Europe')` correctly interprets 'greater than any' as 'greater than the maximum'.,CANDIDATE,sql_350,1,2-3,sql_350,1,2-3
153,Which countries have greater area than that of any country in Europe?,Submission format,submit,VERIFY,"Incorrect submission format for an empty result set, attempting natural language.","The `submit` action expects the actual query result, not a natural language explanation of an empty result.",CANDIDATE,sql_350,2,6-7,sql_350,2,6-7
154,Which countries have greater area than that of any country in Europe?,Submission format,submit,VERIFY,Repeated attempts to submit natural language or empty string for an empty result set.,"The system expects the actual data returned by the query. For an empty result, the correct submission is simply `submit` without any further text.",CANDIDATE,sql_350,2,10-11,sql_350,2,10-11
155,Find the arriving date and the departing date of the dogs that received a treatment.,"dogs table, date_arrived column, date_departed column",SELECT,QUERY,Incorrect column names 'Arriving_Date' and 'Departing_Date' used in SELECT statement.,Always verify column names using SHOW COLUMNS FROM <table> before querying to avoid 'Unknown column' errors.,VALID_SAME_TRIAL,sql_356,4,6-7,sql_356,4,10-14
156,What are the names and ids of every course with less than 2 sections?,"courses table, sections table, course_id column, section_id column","SELECT, JOIN, GROUP BY, HAVING, COUNT",REFINE,"Incorrect aggregation logic: COUNT(*) includes NULLs from JOIN, leading to incorrect results.",Use COUNT(column_name) instead of COUNT(*) in HAVING clause to count non-NULL values for accurate filtering.,CANDIDATE,sql_357,1,10-10,sql_357,2,10-10
157,What are the names of players who won in both 2013 and 2016?,"matches table, year column","SELECT, COUNT, WHERE",EXPLORE,Assuming data exists for specific years without prior verification.,"Always verify data existence for specific conditions (e.g., years) using COUNT(*) before complex queries.",VALID_SAME_TRIAL,sql_359,1,16-17,sql_359,1,60-61
158,What are the names of players who won in both 2013 and 2016?,SQL INTERSECT operator,INTERSECT,QUERY,Using INTERSECT operator which is not universally supported in MySQL.,Replace INTERSECT with JOINs or IN clauses for broader MySQL compatibility.,VALID_SAME_TRIAL,sql_359,1,16-17,sql_359,1,30-31
159,What are the names of players who won in both 2013 and 2016?,"players table, name column",SELECT,QUERY,Referencing a non-existent 'name' column in the 'players' table.,Consult schema (SHOW COLUMNS FROM table) to confirm column names before querying.,VALID_SAME_TRIAL,sql_359,3,14-15,sql_359,3,18-19
160,What are the names of players who won in both 2013 and 2016?,"players table, matches table, winner_name column","SELECT, JOIN",REFINE,Unnecessarily joining 'players' table when 'winner_name' is available in 'matches'.,"Optimize queries by selecting directly from tables that contain necessary information, avoiding unnecessary joins.",VALID_SAME_TRIAL,sql_359,4,22-23,sql_359,4,26-27
161,Give me the description of the treatment type whose total cost is the lowest.,"charges table, treatments table","JOIN, SUM",REFINE,"Incorrect table used for cost aggregation, leading to empty result set.",Explore schema to identify the correct table (`treatments`) containing cost information (`cost_of_treatment`) for treatment types.,VALID_SAME_TRIAL,sql_370,1,14-22,sql_370,1,23-28
162,Which year had the most matches?,"matches table, year column, tourney_date column","SELECT, GROUP BY, COUNT, ORDER BY, LIMIT, STRFTIME, YEAR",QUERY,"Initial query using 'year' column returned empty result set, suggesting data issues or empty table.","When a query returns an empty result unexpectedly, verify table contents and alternative relevant columns (e.g., 'tourney_date').",VALID_SAME_TRIAL,sql_371,1,6-6,sql_371,1,8-8
163,Which year had the most matches?,SQL functions,"STRFTIME, YEAR",QUERY,"Used `STRFTIME` function, which is not supported in MySQL, resulting in an error.","Use `YEAR()` function to extract the year from a date column in MySQL, instead of `STRFTIME`.",VALID_SAME_TRIAL,sql_371,1,9-9,sql_371,1,11-11
164,Which year had the most matches?,matches table,"SELECT, COUNT",EXPLORE,"Queries returned empty results, indicating a potential empty table.",Always verify if a table contains data using `SELECT COUNT(*)` when queries return empty results.,VALID_SAME_TRIAL,sql_371,1,12-12,sql_371,1,14-14
165,Which year had the most matches?,Submission mechanism,submit,VERIFY,"Attempted to submit descriptive text instead of the actual answer, causing syntax errors.","The `submit` action expects the final answer value, not descriptive text or explanations.",VALID_NEXT_TRIAL,sql_371,1,16-16,sql_371,2,6-6
166,What are the ids of high school students who do not have friends?,"friend table, highschooler table","SELECT, JOIN, WHERE",QUERY,Incorrect WHERE clause logic with LEFT JOIN for finding non-friends.,Use NOT IN with a subquery or NOT EXISTS to correctly filter for non-existent relationships.,VALID_SAME_TRIAL,sql_373,1,6-6,sql_373,1,10-10
167,What are the ids of high school students who do not have friends?,"friend table, columns","SELECT, SHOW COLUMNS",EXPLORE,"Assuming column names (ID1, ID2) without schema exploration.",Always use SHOW COLUMNS FROM <table> to verify table schema before querying.,VALID_SAME_TRIAL,sql_373,1,10-10,sql_373,1,14-14
168,What are the ids of high school students who do not have friends?,"friend table, highschooler table","SELECT, NOT IN, UNION",QUERY,Incorrectly combining friend IDs for NOT IN clause.,"Combine all relevant ID columns (student_id, friend_id) using UNION for a comprehensive NOT IN subquery.",VALID_NEXT_TRIAL,sql_373,1,18-18,sql_373,2,14-14
169,Find the first names that are used for professionals or owners but are not used as dog names.,"Owners table, Professionals table, Dogs table, Fname column, first_name column, name column","SELECT, UNION, EXCEPT",QUERY,Incorrect column name 'Fname' used in SELECT statement.,Always verify column names using SHOW COLUMNS FROM <table_name> before querying.,VALID_SAME_TRIAL,sql_374,1,2-2,sql_374,1,6-16
170,find the code of the country where has the greatest number of players.,"players table, country_code column","SELECT, COUNT, GROUP BY, ORDER BY, LIMIT",REFINE,Initial query returned an empty result set due to an empty 'players' table.,Verify table content with COUNT(*) before complex queries to avoid empty results.,VALID_SAME_TRIAL,sql_387,1,9-9,sql_387,1,12-12
171,find the code of the country where has the greatest number of players.,players table,SUBMIT,VERIFY,Incorrectly submitted the count of players instead of an empty string for no data.,Submit an empty string or empty result set when no data matches the query criteria.,VALID_NEXT_TRIAL,sql_387,1,16-16,sql_387,3,10-10
172,What are the different government forms and what is the total population of each for government forms that have an average life expectancy greater than 72?,"country table, GovernmentForm column","SELECT, SUM, GROUP BY",QUERY,Attempted to select a column without specifying the table.,Always specify the table name in the FROM clause when selecting columns.,VALID_SAME_TRIAL,sql_388,1,6-6,sql_388,1,12-12
173,What are the different government forms and what is the total population of each for government forms that have an average life expectancy greater than 72?,SQL syntax,N/A,QUERY,Entered natural language instructions instead of a SQL query.,Only provide valid SQL queries as actions; natural language instructions are for thinking.,VALID_SAME_TRIAL,sql_388,2,6-6,sql_388,2,10-10
174,Find the average rank of winners in all matches.,"matches table, winner_rank column","SELECT, AVG",QUERY,"Attempted to calculate average winner_rank directly from matches table, but column was entirely NULL.","Always verify column data content (e.g., using COUNT(col) WHERE col IS NOT NULL) before relying on it for calculations.",VALID_SAME_TRIAL,sql_394,1,10-11,sql_394,1,20-21
175,Find the average rank of winners in all matches.,"matches table, rankings table, winner_id column, player_id column","JOIN, SELECT, COUNT",QUERY,Failed to join matches and rankings tables due to no common winner_id/player_id values.,"Before joining, verify common key existence using COUNT(DISTINCT T1.id) JOIN T2 ON T1.id = T2.id to check for data integrity.",VALID_SAME_TRIAL,sql_394,1,30-31,sql_394,1,32-33
176,Find the average rank of winners in all matches.,"matches table, players table, winner_id column, player_id column","JOIN, SELECT, COUNT",QUERY,Failed to join matches and players tables due to no common winner_id/player_id values.,Verify foreign key relationships and data consistency across tables before attempting joins.,VALID_SAME_TRIAL,sql_394,1,36-37,sql_394,1,38-39
177,List the number of all matches who played in years of 2013 or 2016.,"matches table, year column, tourney_date column","SELECT, COUNT, WHERE, YEAR",REFINE,"Incorrectly assumed 'year' column contained data, leading to empty results.",Verify column data with `SELECT DISTINCT column` or `SELECT COUNT(*)` before filtering.,VALID_SAME_TRIAL,sql_400,1,6-10,sql_400,1,11-12
178,List the number of all matches who played in years of 2013 or 2016.,tourney_date column,"STRFTIME, YEAR",REFINE,"Used `STRFTIME` function, which is not supported in MySQL.",Use `YEAR()` function to extract the year from a date column in MySQL.,VALID_SAME_TRIAL,sql_400,1,15-16,sql_400,1,17-18
179,List the number of all matches who played in years of 2013 or 2016.,matches table,"SELECT, COUNT",VERIFY,"Queries returned 0, indicating a potential data issue or empty table.",Confirm table population with `SELECT COUNT(*) FROM table_name` when unexpected empty results occur.,VALID_SAME_TRIAL,sql_400,1,18-22,sql_400,1,23-24
